id,channel,note,receivedTime,velocity
614,g,61,48120.27586799741,0.8110236220472441
615,d,57,48132.45220899989,0.5669291338582677
616,A,67,48133.85724899854,0.4330708661417323
617,A,51,48154.23210700101,0.4015748031496063
618,E,45,48157.19045199876,0.2992125984251969
619,A,52,48212.36596699964,0.3464566929133858
620,E,45,48255.850273999386,0.6299212598425197
621,A,52,48260.855600998184,0.7480314960629921
622,e',69,48531.96778900019,0.1968503937007874
623,d,57,48533.40831300011,0.6614173228346457
624,A,50,48536.940582998795,0.7795275590551181
625,b,61,48544.67250199741,0.2047244094488189
626,E,45,48549.639192999166,0.6929133858267716
627,g,62,48551.505898998585,1
628,b,64,48557.39331099903,0.7559055118110236
629,g,61,48560.63177000033,1
630,A,52,48562.50928100053,0.7244094488188977
631,e',69,48563.40945899865,0.6850393700787402
632,e',89,48832.30911099963,0.33070866141732286
633,E,45,48839.340848000575,0.7952755905511811
634,g,56,48844.822294999176,0.5905511811023622
635,A,50,48849.86697400018,0.8346456692913385
636,d,57,48850.82817299917,0.8110236220472441
637,g,55,48873.07101400074,0.6299212598425197
638,e',68,48879.85531300001,0.2283464566929134
639,b,63,48884.86281299993,0.2283464566929134
640,e',67,48998.689441999886,0.5433070866141733
641,b,62,49014.85600600063,0.5905511811023622
642,g,80,49017.57864699903,0.3543307086614173
643,g,58,49026.62301599776,0.7716535433070866
644,d,55,49037.982385998475,0.6377952755905512
645,A,49,49048.48691200095,0.5511811023622047
646,g,59,49068.5292800008,0.7716535433070866
647,A,50,49155.5298380008,0.5748031496062992
648,E,43,49160.51761299968,0.33858267716535434
649,A,50,49163.19824899983,0.6377952755905512
650,g,59,49174.59600800066,0.9133858267716536
651,b,62,49180.40370699964,0.5039370078740157
652,E,43,49731.57227499905,0.44881889763779526
653,e',89,49736.00659099975,0.33070866141732286
654,A,50,49736.91497099935,0.6141732283464567
655,d,55,49737.916871999914,0.6850393700787402
656,b,83,49739.70575199928,0.07874015748031496
657,g,59,49744.04584399963,0.7716535433070866
658,b,84,49745.92994399791,0.4409448818897638
659,e',67,49750.54508500034,0.3543307086614173
660,e',67,49759.93273799759,0.23622047244094488
661,b,62,49779.55368699986,0.48031496062992124
662,g,79,50043.50152199913,0.6299212598425197
663,E,44,50044.262784998864,0.6456692913385826
664,A,50,50047.471109999606,0.9133858267716536
665,d,55,50053.006051999546,0.7480314960629921
666,b,62,50054.24696699993,0.4566929133858268
667,E,43,50056.14002999937,0.6377952755905512
668,e',91,50058.378224999615,0.49606299212598426
669,g,59,50062.862883998605,0.9606299212598425
670,b,62,50067.85160099753,0.7716535433070866
671,e',67,50084.28127099978,0.6141732283464567
672,A,49,50301.91973500041,0.7874015748031497
673,b,61,50354.94094299793,0.5039370078740157
674,g,58,50362.29763099982,0.25984251968503935
675,e',67,50367.26190099944,0.18110236220472442
676,b,62,50388.96282600035,0.41732283464566927
677,e',69,50471.97712699926,0.6692913385826772
678,b,83,50473.86615099822,0.2047244094488189
679,b,64,50481.07013700064,0.6692913385826772
680,g,64,50482.841847999225,0.7795275590551181
681,g,60,50490.06238500078,0.7401574803149606
682,d,56,50498.17252199864,0.5118110236220472
683,A,52,50506.49281200094,0.47244094488188976
684,E,49,50526.309311997466,0.15748031496062992
685,d,57,50534.096224997484,0.5905511811023622
686,E,45,50549.58511199948,0.1968503937007874
687,A,66,50628.819460998784,0.4881889763779528
688,E,45,50636.1315260001,0.6377952755905512
689,g,79,50647.44330100075,0.7322834645669292
690,A,52,50650.156580999464,0.5590551181102362
691,b,83,50652.85443399989,0.4330708661417323
692,b,64,50664.66967299857,0.29133858267716534
693,g,61,50666.58871999971,0.5905511811023622
694,E,45,50916.87675999856,0.23622047244094488
695,d,52,50918.54599299768,0.5196850393700787
696,A,52,50920.358045998,0.8503937007874016
697,b,85,50924.944316997426,0.5039370078740157
698,d,57,50928.08524299835,0.7637795275590551
699,g,61,50932.692818998476,0.9921259842519685
700,e',69,50933.59519200021,0.3937007874015748
701,b,64,50937.60899299741,0.6614173228346457
702,e',69,50942.57458499851,0.6535433070866141
703,e',89,51225.19716500028,0.23622047244094488
704,E,45,51231.424261997745,0.6535433070866141
705,A,52,51235.13705200094,0.8818897637795275
706,g,61,51236.499401999026,0.4566929133858268
707,d,57,51246.42750199928,0.6614173228346457
708,b,64,51253.21926899778,0.29133858267716534
709,e',69,51259.67954400039,0.12598425196850394
710,E,45,51504.97771099981,0.7480314960629921
711,A,51,51510.86700700034,0.8818897637795275
712,d,57,51518.56021799904,0.6850393700787402
713,g,60,51526.19115299967,0.6377952755905512
714,d,56,51549.82957500033,0.5826771653543307
715,A,50,51551.812482997775,0.7874015748031497
716,E,44,51564.340251999965,0.6692913385826772
717,g,59,51593.35837300023,0.5354330708661418
718,g,55,51607.923141000356,0.5354330708661418
719,E,43,51622.4118459977,0.6929133858267716
720,A,47,51628.2267409988,0.29133858267716534
721,e',64,51646.030269999756,0.6299212598425197
722,b,59,51663.629239999864,0.8188976377952756
723,g,55,51679.08351599908,0.8818897637795275
724,E,40,51680.945465999685,0.6062992125984252
725,d,50,51694.023575000756,0.6850393700787402
726,A,46,51695.92758200088,0.31496062992125984
727,A,45,51708.485094000935,0.5905511811023622
728,A,46,51738.577640000585,0.5275590551181102
729,A,47,51811.145256997406,0.4645669291338583
730,E,40,51845.95368900045,0.48031496062992124
731,A,47,51849.529224000435,0.6614173228346457
732,d,52,51856.302952997794,0.5984251968503937
733,g,56,51883.588946999225,0.7874015748031497
734,e',64,52432.289448999654,0.12598425196850394
735,g,80,52436.727681000775,0.5590551181102362
736,d,46,52437.73728999804,0.5275590551181102
737,A,47,52442.8351610004,0.905511811023622
738,d,52,52448.19482099774,0.8661417322834646
739,b,62,52459.4514149976,0.6692913385826772
740,g,56,52464.10010600084,0.7007874015748031
741,e',64,52887.249211999006,0.7401574803149606
742,b,63,52896.18060700013,0.8110236220472441
743,b,62,52899.815382999805,0.8661417322834646
744,g,56,52904.34356499827,0.9133858267716536
745,E,40,53036.96809399844,0.4645669291338583
746,A,47,53044.463145997724,0.84251968503937
747,d,52,53052.16083900086,0.8267716535433071
748,g,56,53061.74436999936,0.7874015748031497
749,e',64,53179.21506700077,0.6614173228346457
750,b,62,53192.72152600024,0.7244094488188977
751,g,72,53202.27044100102,0.84251968503937
752,g,56,53219.1487659984,0.8503937007874016
753,g,56,53318.89897699875,0.8267716535433071
754,A,46,53319.682902998466,0.7559055118110236
755,d,52,53328.31494399943,0.889763779527559
756,b,62,53346.033442998305,0.8582677165354331
757,e',64,53354.63742099819,0.48031496062992124
758,A,47,53380.70625999899,0.6771653543307087
759,d,76,53634.50083099815,0.3937007874015748
760,A,70,53640.05728099801,0.49606299212598426
761,g,79,53641.87195900013,0.7480314960629921
762,E,40,53642.82521399946,0.8582677165354331
763,b,59,53645.687689000624,0.6535433070866141
764,d,50,53646.61076199991,0.8031496062992126
765,A,46,53647.59028899789,0.7244094488188977
766,b,59,53657.101447999594,0.3937007874015748
767,A,45,53668.49295099746,0.8188976377952756
768,g,57,53726.603442999476,0.5196850393700787
769,g,56,53799.0997880006,0.48031496062992124
770,A,70,53915.67980599939,0.29133858267716534
771,d,76,53927.31410700071,0.5669291338582677
772,A,44,53928.34001200026,0.7086614173228346
773,e',91,53932.8311370009,0.3464566929133858
774,e',64,53944.190608999634,0.33858267716535434
775,d,52,53946.44170799802,0.9133858267716536
776,g,55,53952.84839899978,1
777,b,59,53960.45327799948,0.8976377952755905
778,e',64,53967.25385299942,0.7322834645669292
779,A,47,53973.25690999787,0.5433070866141733
780,E,42,54014.93317399945,0.07874015748031496
781,b,60,54176.47840599966,0.7322834645669292
782,e',64,54409.05499300061,0.6299212598425197
783,b,60,54420.31901899827,0.7322834645669292
784,A,48,54448.83938599742,0.5118110236220472
785,E,41,54828.13386899943,0.4094488188976378
786,A,48,54830.30445999975,0.984251968503937
787,d,52,54835.71436100101,0.9291338582677166
788,g,55,54841.533917999186,0.9921259842519685
789,b,60,54850.165744999686,0.7795275590551181
790,e',64,54852.88634799872,0.5354330708661418
791,e',64,55274.00688099806,0.6377952755905512
792,b,60,55284.54246600086,0.7480314960629921
793,d,52,55306.8514229999,0.7086614173228346
794,A,45,55322.37080900086,0.4645669291338583
795,g,57,55366.26241100021,0.8503937007874016
796,E,40,55440.698989998054,0.33070866141732286
797,A,45,55445.07357099792,0.6929133858267716
798,g,57,55455.1322849984,0.6614173228346457
799,e',64,55575.737503997516,0.3543307086614173
800,d,50,55642.14402200014,0.5039370078740157
801,b,82,55716.84900100081,0.5433070866141733
802,A,47,55722.15889099971,0.6771653543307087
803,b,60,55729.502247999335,0.4645669291338583
804,d,74,55732.61954799818,0.6692913385826772
805,e',64,55734.06358799912,0.5275590551181102
806,g,57,55736.70502299865,0.6771653543307087
807,E,40,55737.6848519998,0.5590551181102362
808,b,60,55741.20906099779,0.6377952755905512
809,A,45,55758.08524099921,0.7480314960629921
810,d,52,55772.63949299959,0.6535433070866141
811,A,67,56037.05745899788,0.7874015748031497
812,E,40,56044.746005998604,0.6850393700787402
813,g,70,56056.881345000875,0.9606299212598425
814,g,55,56062.86806299977,0.937007874015748
815,A,45,56064.83791699793,0.8188976377952756
816,d,50,56065.6727309979,0.7401574803149606
817,b,59,56066.72096799957,0.7007874015748031
818,e',64,56323.642507999466,0.5275590551181102
819,g,79,56330.252947998815,0.5984251968503937
820,A,45,56336.19700499912,0.7165354330708661
821,d,52,56338.054420000844,0.7795275590551181
822,g,56,56343.37929200046,0.7401574803149606
823,E,40,56347.538189998886,0.6220472440944882
824,b,59,56348.44577799959,0.8031496062992126
825,d,51,56483.79925399786,0.5433070866141733
826,d,52,56541.8115149987,0.5118110236220472
827,g,55,56556.18640800094,0.5826771653543307
828,g,56,56643.2359749997,0.5984251968503937
829,g,55,56831.99907599919,0.5905511811023622
830,g,56,56904.45620799801,0.6062992125984252
831,g,56,56916.25905500041,0.2677165354330709
832,b,59,56923.372697998275,0.12598425196850394
833,A,50,56927.03597500076,0.4094488188976378
834,d,74,56932.1092129976,0.3228346456692913
835,E,40,56941.61996299954,0.7086614173228346
836,d,52,56947.08101799915,0.6850393700787402
837,g,75,56952.04541699786,0.7874015748031497
838,b,59,56956.98806499786,0.5196850393700787
839,g,56,56964.5129749988,0.7795275590551181
840,A,47,56966.316770998674,0.5118110236220472
841,d,64,57247.31338099809,0.6220472440944882
842,A,48,57257.22738499826,0.905511811023622
843,d,52,57267.171437997604,0.8188976377952756
844,b,83,57268.194083997514,0.7716535433070866
845,g,56,57270.14141499967,0.8818897637795275
846,e',64,57275.83335300005,0.6220472440944882
847,b,59,57281.71317699889,0.7874015748031497
848,A,47,57283.59095799897,0.8976377952755905
849,g,56,57875.41716299893,0.7244094488188977
850,e',64,58004.21209399792,0.7401574803149606
851,b,59,58016.75069200064,0.84251968503937
852,g,56,58027.25221400033,0.905511811023622
853,d,52,58036.714879999636,0.7244094488188977
854,A,47,58048.45637700055,0.8346456692913385
855,A,47,58161.9876199984,0.8661417322834646
856,g,56,58167.7364649986,0.9212598425196851
857,E,40,58474.37884000101,0.8503937007874016
858,g,60,58475.23215899855,0.8503937007874016
859,A,40,58476.248873997974,0.937007874015748
860,d,53,58479.870530998596,0.968503937007874
861,g,56,58486.14787000042,1
862,b,59,58488.834092000616,0.8661417322834646
863,e',64,58494.262375999824,0.7401574803149606
864,d,52,58500.72573500074,0.937007874015748
865,A,47,58515.17269800024,0.7874015748031497
866,g,55,58718.35806099989,0.7795275590551181
867,A,45,58754.16989799851,0.6220472440944882
868,E,40,58755.42882099762,0.7244094488188977
869,d,50,58761.49274599811,0.4566929133858268
870,e',66,58893.41631299976,0.41732283464566927
871,b,66,58896.07649399841,0.2283464566929134
872,b,59,58905.12970599957,0.7007874015748031
873,g,63,58908.837126000435,0.4015748031496063
874,g,55,58916.49400700044,0.7952755905511811
875,d,50,58926.927082000475,0.7401574803149606
876,A,45,58940.08838099762,0.7795275590551181
877,E,52,59065.80797499919,0.6062992125984252
878,b,62,59067.60927399955,0.5354330708661418
879,d,49,59077.03636699807,0.6850393700787402
880,b,61,59081.1368600007,0.5354330708661418
881,E,44,59082.05173799797,0.8110236220472441
882,A,50,59083.95590899818,0.9606299212598425
883,d,55,59088.248829000804,1
884,g,58,59093.23916699941,1
885,b,62,59098.27261399914,0.8661417322834646
886,e',67,59104.59221199926,0.47244094488188976
887,A,49,59110.125409999455,0.9212598425196851
888,E,43,59112.00353999811,0.7637795275590551
889,e',67,59205.32365899999,0.6929133858267716
890,b,62,59217.577167000854,0.7716535433070866
891,g,58,59227.60954700061,0.8188976377952756
892,d,55,59236.6504979982,0.7322834645669292
893,E,43,59267.976921997615,0.7401574803149606
894,A,50,59327.85189999777,0.7952755905511811
895,A,51,59364.957267000136,0.9133858267716536
896,d,56,59370.94192999939,0.84251968503937
897,g,58,59377.21422499817,0.905511811023622
898,d,55,59385.84777899814,0.8503937007874016
899,A,50,59387.82774900028,0.8976377952755905
900,e',67,59499.64279699998,0.7086614173228346
901,b,62,59511.86554100059,0.7637795275590551
902,g,58,59520.52364299743,0.8976377952755905
903,A,50,59543.22130500077,0.84251968503937
904,E,44,59663.468645998364,0.8661417322834646
905,A,52,59667.873495000094,1
906,g,58,59668.71010199975,0.7559055118110236
907,d,56,59675.07204199865,1
908,b,62,59688.733897997736,0.8188976377952756
909,d,55,59690.60248899768,0.952755905511811
910,A,50,59692.46504900002,0.952755905511811
911,E,43,59694.401049997396,0.8188976377952756
912,e',66,59803.140481999435,0.6299212598425197
913,b,59,59815.20198299768,0.7716535433070866
914,g,55,59824.34853000086,0.8346456692913385
915,d,53,59832.88525699754,0.5590551181102362
916,A,44,59948.296622998896,0.7480314960629921
917,E,41,59957.18834699801,0.7401574803149606
918,d,53,59969.011888999376,0.7480314960629921
919,g,56,59971.204582998325,0.5826771653543307
920,A,48,59980.82647800038,0.6535433070866141
921,g,57,60009.87441799953,0.5984251968503937
922,A,66,60569.508922999375,0.5905511811023622
923,d,53,60575.302321998606,0.6299212598425197
924,b,59,60576.23377900018,0.07874015748031496
925,g,57,60581.13253400006,0.9133858267716536
926,b,59,60586.55808899857,0.5590551181102362
927,A,48,60590.254701997765,0.6614173228346457
928,e',65,60592.48076599761,0.25196850393700787
929,g,58,60720.96729199984,0.8031496062992126
930,A,49,60735.38897099934,0.6299212598425197
931,g,59,60764.37869599977,0.7716535433070866
932,E,43,60766.275129997666,0.5669291338582677
933,A,50,60793.479687999934,0.5984251968503937
934,d,76,60856.43682799855,0.25984251968503935
935,E,43,60862.84748199978,0.7637795275590551
936,A,50,60870.4998180001,0.8503937007874016
937,g,68,60873.11798799783,0.5826771653543307
938,d,55,60882.84686800034,0.7952755905511811
939,b,72,60887.72704399889,0.3700787401574803
940,b,62,60895.00189200044,0.2283464566929134
941,g,59,60896.861828998226,0.7165354330708661
942,A,49,61056.568905998574,0.7637795275590551
943,A,48,61083.67781099878,0.7480314960629921
944,b,86,61138.472320999426,0.07874015748031496
945,e',65,61161.260822998884,0.31496062992125984
946,E,41,61166.5180279997,0.6299212598425197
947,b,60,61170.82337199827,0.12598425196850394
948,A,48,61177.97728599908,0.7401574803149606
949,g,81,61178.817223000806,0.41732283464566927
950,d,53,61179.83120799909,0.3228346456692913
951,g,57,61185.22822199884,0.41732283464566927
952,g,55,61344.85608899922,0.23622047244094488
953,E,40,61373.88576900048,0.5196850393700787
954,b,73,61470.97802599819,0.48031496062992124
955,d,45,61484.929522997845,0.6614173228346457
956,E,40,61486.25405799976,0.8582677165354331
957,g,81,61487.24375399979,0.5669291338582677
958,b,59,61489.91952999859,0.4094488188976378
959,A,47,61495.839920000435,0.8818897637795275
960,b,59,61502.58208199739,0.5826771653543307
961,g,55,61505.39183900037,0.6456692913385826
962,d,52,61519.46285699887,0.5590551181102362
963,g,56,61534.49766799895,0.5826771653543307
964,b,61,61891.80313799807,0.2047244094488189
965,g,56,61909.38733499934,0.6062992125984252
966,b,62,61997.92208099825,0.12598425196850394
967,E,40,62056.42245499985,0.7952755905511811
968,A,48,62061.374614997476,1
969,d,53,62067.21580999874,0.9921259842519685
970,g,56,62073.966759999166,1
971,b,63,62079.48036699963,1
972,b,62,62084.966439997515,0.984251968503937
973,d,52,62086.85990699814,0.984251968503937
974,A,47,62088.715236997814,0.968503937007874
975,e',64,62089.704606998566,0.905511811023622
976,e',64,62534.54965099809,0.7716535433070866
977,b,62,62551.10599699765,0.7401574803149606
978,d,52,62694.45689799977,0.84251968503937
979,g,56,62707.45234599963,0.8110236220472441
980,e',64,62827.336374997685,0.7716535433070866
981,b,62,62839.05988599872,0.7952755905511811
982,g,56,62849.428479999915,0.889763779527559
983,A,47,62971.66149899931,0.8976377952755905
984,d,52,62980.4474579978,0.952755905511811
985,g,56,62989.4726349994,1
986,E,40,63278.92753899869,0.6692913385826772
987,A,48,63285.68778800036,0.9763779527559056
988,d,53,63293.854208000994,1
989,g,57,63302.46336699929,1
990,A,47,63304.26693499976,0.9606299212598425
991,b,62,63311.49227399874,0.9763779527559056
992,g,56,63318.37901999825,1
993,d,52,63320.27420899976,0.9921259842519685
994,e',64,63697.99100899763,0.7637795275590551
995,b,62,63711.037133998616,0.7401574803149606
996,E,40,63859.03190300087,0.5905511811023622
997,A,48,63863.36236599891,0.9291338582677166
998,d,53,63868.854219999776,1
999,g,57,63876.011464999465,1
1000,b,63,63883.824324999296,1
1001,b,62,63885.712595998484,1
1002,g,56,63887.588138000865,1
1003,d,52,63889.508850999846,0.9763779527559056
1004,A,47,63891.36402800068,0.9212598425196851
1005,e',64,63892.29864599838,1
1006,A,48,64468.04336399873,0.8582677165354331
1007,d,53,64471.482554999966,0.8976377952755905
1008,E,40,64474.18312199807,0.5354330708661418
1009,g,56,64476.140179998765,1
1010,d,52,64479.27692200028,0.8818897637795275
1011,A,47,64481.231744997785,0.8582677165354331
1012,b,62,64483.047768997494,0.8582677165354331
1013,e',64,64485.47836099897,0.6850393700787402
1014,d,52,64783.15766299784,0.8188976377952756
1015,b,62,64798.86915200041,0.6692913385826772
1016,A,48,65080.143078997935,0.9448818897637795
1017,d,52,65084.07393000016,0.8346456692913385
1018,E,40,65088.6217719999,0.5590551181102362
1019,g,56,65092.82209099911,0.8346456692913385
1020,b,62,65096.83490799944,0.6456692913385826
1021,e',64,65098.12075899754,0.5905511811023622
1022,A,47,65103.21133199977,0.889763779527559
1023,A,47,65370.928347998415,0.8976377952755905
1024,d,52,65376.169480998215,0.9291338582677166
1025,g,56,65383.02403799753,0.9133858267716536
1026,b,62,65390.158211997914,0.7322834645669292
1027,d,74,65676.47011100053,0.7559055118110236
1028,e',90,65677.25614699884,0.4566929133858268
1029,e',64,65683.65844099753,0.3937007874015748
1030,E,40,65686.30716799817,0.7480314960629921
1031,A,47,65689.02388399874,0.7874015748031497
1032,d,52,65698.55899399772,0.8031496062992126
1033,A,46,65700.5462140005,0.7795275590551181
1034,g,56,65701.40076399912,0.7874015748031497
1035,b,62,65703.10840399907,0.6062992125984252
1036,e',64,65710.86014699904,0.6220472440944882
1037,g,55,65727.18101099963,0.5984251968503937
1038,b,59,65770.82445599808,0.48031496062992124
1039,A,45,65984.86759200023,0.3779527559055118
1040,d,50,65999.66356100049,0.3228346456692913
1041,g,62,66290.51982599776,0.2992125984251969
1042,b,66,66298.02854000081,0.6062992125984252
1043,A,51,66299.01222199987,0.6614173228346457
1044,e',69,66302.18616899947,0.3543307086614173
1045,d,75,66303.09114099873,0.6692913385826772
1046,g,80,66309.34092399912,0.7480314960629921
1047,g,63,66320.67017499867,1
1048,e',69,66329.04027900076,0.7086614173228346
1049,g,62,66336.64289399894,1
1050,d,57,66338.54085399798,0.7165354330708661
1051,A,50,66340.46408200084,0.7716535433070866
1052,E,44,66345.21035899888,0.07874015748031496
1053,g,63,66510.93301599758,1
1054,d,58,66512.70562499849,0.5748031496062992
1055,b,67,66525.28520899796,0.4330708661417323
1056,A,51,66527.19072699983,0.6692913385826772
1057,g,64,66554.39490400022,1
1058,d,59,66556.21643699851,0.6299212598425197
1059,A,52,66558.10769699747,0.6692913385826772
1060,b,68,66568.83836699853,0.3937007874015748
1061,e',72,66795.14017800102,0.7480314960629921
1062,b,70,66802.01359700004,0.937007874015748
1063,g,65,66807.82278699917,0.9291338582677166
1064,d,60,66812.83560299926,0.7559055118110236
1065,b,68,66815.5242770008,0.889763779527559
1066,g,64,66817.39796200054,0.9606299212598425
1067,d,59,66830.10856399778,0.7480314960629921
1068,g,62,66972.08407300059,0.44881889763779526
1069,d,58,66975.19773299791,0.7086614173228346
1070,A,51,66977.00115499902,0.6220472440944882
1071,b,66,66981.06783500043,0.4251968503937008
1072,e',69,66990.0816349982,0.11811023622047244
1073,d,57,67034.13928399823,0.6377952755905512
1074,b,65,67120.19439299911,0.5196850393700787
1075,e',69,67124.30452599801,0.9291338582677166
1076,b,66,67133.3621929989,0.84251968503937
1077,g,62,67141.06164400073,1
1078,d,57,67147.53575500072,0.7480314960629921
1079,A,50,67155.54793199772,0.5433070866141733
1080,A,50,67266.19902899984,0.6850393700787402
1081,E,43,67268.12772099947,0.1968503937007874
1082,g,61,67352.50842000096,0.8346456692913385
1083,g,60,67381.44278599793,0.8188976377952756
1084,b,63,67431.85676599751,0.4881889763779528
1085,e',67,67437.57711999933,0.8346456692913385
1086,b,64,67445.78133499817,0.8031496062992126
1087,g,60,67451.71024999945,0.9291338582677166
1088,d,55,67456.264739998,0.6771653543307087
1089,A,48,67465.3695699999,0.3858267716535433
1090,e',73,67771.0123279976,0.4566929133858268
1091,b,85,67776.40549699936,0.5275590551181102
1092,e',67,67786.81195099853,0.84251968503937
1093,b,77,67787.70866600098,0.6614173228346457
1094,g,60,67791.31016199972,0.5039370078740157
1095,b,64,67796.77278999952,0.8661417322834646
1096,g,80,67804.02930399941,0.8740157480314961
1097,d,56,67810.85880899991,0.8267716535433071
1098,g,60,67817.31960199977,0.937007874015748
1099,d,55,67819.13228299891,0.8740157480314961
1100,A,48,67820.09438499881,0.5354330708661418
1101,e',67,68084.43880599953,0.6771653543307087
1102,b,74,68086.60381699883,0.2047244094488189
1103,b,64,68096.50986699853,0.8031496062992126
1104,g,80,68098.31705399847,0.3858267716535433
1105,g,60,68106.01749099806,0.8346456692913385
1106,d,55,68117.45407899798,0.4566929133858268
1107,A,48,68124.75480300054,0.23622047244094488
1108,A,48,68229.40978100087,0.889763779527559
1109,d,56,68237.54080199797,0.937007874015748
1110,g,61,68244.95305199889,1
1111,d,55,68252.18727899846,0.9133858267716536
1112,b,64,68253.09704399842,0.952755905511811
1113,e',67,68259.29923799777,0.5905511811023622
1114,g,60,68266.62863899764,1
1115,A,68,68522.50202099822,0.48031496062992124
1116,d,73,68531.4617619988,0.49606299212598426
1117,E,40,68535.86595399975,0.1968503937007874
1118,A,50,68536.92261499964,0.8110236220472441
1119,d,56,68541.3539129986,0.8188976377952756
1120,b,65,68560.00800399852,0.6220472440944882
1121,e',69,68561.88885399752,0.5354330708661418
1122,g,62,68566.85993999781,0.5118110236220472
1123,A,69,68629.43621899831,0.7716535433070866
1124,e',69,68669.20344800019,0.6850393700787402
1125,b,78,68671.56325500036,0.1968503937007874
1126,b,66,68679.77902399798,0.7401574803149606
1127,g,78,68681.99662299958,0.9448818897637795
1128,g,62,68688.85496499934,0.9133858267716536
1129,d,57,68699.68196400077,0.5826771653543307
1130,A,50,68706.03082199887,0.6535433070866141
1131,g,62,68822.66937799795,0.905511811023622
1132,A,51,68837.52447599909,0.984251968503937
1133,d,73,68841.2043749995,0.937007874015748
1134,E,44,68842.21799299848,0.07874015748031496
1135,e',70,68847.10284600078,0.5354330708661418
1136,b,67,68854.28456099908,0.9921259842519685
1137,e',70,68859.36850099824,0.7165354330708661
1138,b,66,68861.67018999913,0.9763779527559056
1139,d,57,68863.51621100039,0.7480314960629921
1140,A,50,68865.38839700006,0.9448818897637795
1141,b,67,69035.83679499934,0.8503937007874016
1142,A,51,69037.60701200008,0.8818897637795275
1143,g,63,69050.22908300089,0.84251968503937
1144,d,58,69064.83877500068,0.6062992125984252
1145,b,68,69079.32363099826,0.84251968503937
1146,g,64,69081.13336599854,0.8346456692913385
1147,A,52,69082.99902499857,0.8818897637795275
1148,d,59,69093.83713299758,0.5984251968503937
1149,g,64,69135.46144700013,0.7165354330708661
1150,e',72,69156.28538400051,0.15748031496062992
1151,e',72,69290.63747799955,0.6614173228346457
1152,b,69,69297.87956499786,0.8188976377952756
1153,g,64,69305.43532899901,0.8582677165354331
1154,b,68,69311.5032789974,0.8503937007874016
1155,d,59,69312.41121700077,0.5590551181102362
1156,A,52,69434.5009159988,0.7952755905511811
1157,d,58,69442.48093200076,0.7480314960629921
1158,g,63,69450.08804999816,0.8661417322834646
1159,A,51,69457.50311099982,0.7165354330708661
1160,b,66,69461.60576499824,0.6377952755905512
1161,e',65,69466.00925500024,0.5590551181102362
1162,d,57,69515.51704099984,0.6850393700787402
1163,e',70,69582.20361200074,0.5275590551181102
1164,b,85,69584.10481999817,0.1968503937007874
1165,b,67,69592.53992199956,0.8582677165354331
1166,g,77,69594.36301700043,0.4409448818897638
1167,b,66,69601.6748639995,0.889763779527559
1168,g,63,69602.6839139995,0.984251968503937
1169,d,58,69611.07277399788,0.7874015748031497
1170,g,62,69616.23398099982,0.9763779527559056
1171,A,50,69619.72252299893,0.8110236220472441
1172,d,57,69630.69446699956,0.7874015748031497
1173,E,44,69631.61110099827,0.2283464566929134
1174,d,57,69752.5880989997,0.6771653543307087
1175,E,40,69764.1916169996,0.2204724409448819
1176,b,64,69767.62922299895,0.4251968503937008
1177,e',69,69773.58799899957,0.2677165354330709
1178,e',69,69878.2550069991,0.6614173228346457
1179,b,83,69879.688093999,0.2283464566929134
1180,b,67,69889.08487399749,0.8503937007874016
1181,g,82,69890.43670200044,0.6141732283464567
1182,b,66,69892.35521500086,0.8976377952755905
1183,g,62,69899.01371999804,0.905511811023622
1184,d,71,69900.4344879977,0.3937007874015748
1185,d,57,69908.11945499809,0.7637795275590551
1186,A,50,69916.72629000095,0.8110236220472441
1187,E,44,69928.2279149993,0.25196850393700787
1188,d,57,70051.38975099908,0.7559055118110236
1189,E,40,70054.2111299983,0.3543307086614173
1190,g,61,70056.89485900075,0.7716535433070866
1191,b,64,70062.41806400067,0.4094488188976378
1192,e',69,70181.25260300076,0.3937007874015748
1193,b,66,70193.00241499877,0.8110236220472441
1194,g,80,70194.8341219977,0.47244094488188976
1195,g,62,70204.19547900019,0.968503937007874
1196,d,71,70205.68224700037,0.41732283464566927
1197,d,57,70213.86236100079,0.8188976377952756
1198,A,51,70222.40714299915,0.8740157480314961
1199,E,44,70233.42633799984,0.5354330708661418
1200,A,50,70240.15050099842,0.8267716535433071
1201,d,57,70359.39879999933,0.7086614173228346
1202,g,61,70361.5705739976,0.8110236220472441
1203,b,65,70367.93685999874,0.5905511811023622
1204,e',68,70373.49020300098,0.2677165354330709
1205,e',69,70399.83164899968,0.3937007874015748
1206,e',69,70485.84632499842,0.6141732283464567
1207,b,85,70487.24209400098,0.33858267716535434
1208,b,66,70497.16648699905,0.7716535433070866
1209,g,76,70498.58055599907,0.5039370078740157
1210,g,62,70507.1628509977,0.8818897637795275
1211,d,57,70523.57796399883,0.6535433070866141
1212,A,50,70524.88310099943,0.6692913385826772
1213,E,44,70551.66967100013,0.07874015748031496
1214,A,67,70647.40139800051,0.8661417322834646
1215,d,58,70655.96285299762,0.8503937007874016
1216,A,50,70661.40087099848,0.8503937007874016
1217,g,63,70662.31859400068,1
1218,b,67,70665.93613399891,0.968503937007874
1219,e',70,70670.45735499778,0.6771653543307087
1220,E,45,70673.15819299984,0.07874015748031496
1221,b,66,70675.50627899982,0.9291338582677166
1222,g,62,70677.4304669998,1
