id,channel,note,receivedTime,velocity
615,5,47,65577.45247399725,0.5118110236220472
616,6,41,65597.31036700032,0.25196850393700787
617,5,48,65622.5166769982,0.5748031496062992
618,6,42,65626.28751000011,0.2204724409448819
619,6,40,65704.40426200003,0.7086614173228346
620,5,49,65707.54638200015,0.9763779527559056
621,4,52,65714.91749199777,0.8976377952755905
622,5,48,65722.70844399827,0.984251968503937
623,3,55,65723.61634099798,0.84251968503937
624,2,60,65732.07950699725,0.6220472440944882
625,1,64,66053.85615199702,0.5196850393700787
626,3,62,66073.93112499994,0.25984251968503935
627,2,60,66074.87199800016,0.5354330708661418
628,3,55,66086.26757399907,0.6692913385826772
629,5,57,66212.87501199913,0.33858267716535434
630,6,40,66217.27795499828,0.6614173228346457
631,5,48,66221.85406800054,0.8976377952755905
632,4,52,66230.84842299795,0.7086614173228346
633,3,55,66240.35742199703,0.7795275590551181
634,4,53,66288.60058099963,0.6141732283464567
635,2,61,66303.06366199875,0.3779527559055118
636,5,49,66317.58410099792,0.8031496062992126
637,2,62,66346.57920099926,0.4251968503937008
638,4,54,66348.5603199988,0.6535433070866141
639,5,50,66361.10863299837,0.7637795275590551
640,5,50,66488.06187700029,0.8346456692913385
641,6,43,66493.94069999835,0.2992125984251969
642,4,54,66494.8761509986,0.7401574803149606
643,3,55,66502.08104199919,0.6614173228346457
644,5,49,66709.46309200008,0.6377952755905512
645,4,53,66723.82746899893,0.6614173228346457
646,6,40,66728.34491200047,0.5433070866141733
647,5,48,66732.43616599939,0.7637795275590551
648,4,53,66741.126470999,0.7952755905511811
649,3,55,66751.46548799967,0.8740157480314961
650,2,60,66762.857341997,0.2047244094488189
651,4,52,66767.42019299854,0.7559055118110236
652,6,40,66984.18439799934,0.2677165354330709
653,5,45,66989.12428800031,0.5354330708661418
654,6,52,67005.90385099713,0.6377952755905512
655,4,52,67024.07125099853,0.8976377952755905
656,3,55,67029.92156899927,0.8818897637795275
657,2,60,67035.74626299815,0.5826771653543307
658,6,40,67043.08572700029,0.6929133858267716
659,5,45,67268.18295299745,0.8661417322834646
660,3,55,67295.63294099717,0.25984251968503935
661,3,57,67376.88959599836,0.3228346456692913
662,2,60,67378.15531199885,0.5826771653543307
663,3,57,67393.5904760001,0.7165354330708661
664,3,57,67636.86297099775,0.5433070866141733
665,4,52,67649.4074259972,0.41732283464566927
666,5,53,67780.90275399882,0.6377952755905512
667,4,52,67795.39598399788,0.9212598425196851
668,6,40,67798.15840399897,0.4645669291338583
669,3,57,67801.68667799808,0.8582677165354331
670,2,60,67807.12819199834,0.6062992125984252
671,5,45,67812.28094700054,0.8031496062992126
672,4,51,68057.18155799696,0.5826771653543307
673,3,81,68059.38669399984,0.18110236220472442
674,3,57,68067.46137899972,0.8661417322834646
675,2,60,68079.22644499922,0.8346456692913385
676,4,52,68117.01369000002,0.5433070866141733
677,2,60,68170.45182799848,0.8110236220472441
678,3,57,68187.73831699946,0.905511811023622
679,4,52,68207.75491599852,0.6299212598425197
680,5,45,68303.88946599851,0.9212598425196851
681,4,52,68316.90447899746,0.8661417322834646
682,3,75,68331.41199099919,1
683,3,57,68334.7005939977,1
684,6,40,68553.39019599705,0.11811023622047244
685,4,52,68564.11135799863,0.8503937007874016
686,3,57,68570.83506499839,0.968503937007874
687,2,60,68577.17391500046,0.5354330708661418
688,6,40,68800.45893299757,0.07874015748031496
689,5,45,68814.91266000012,0.8346456692913385
690,4,52,68817.02117799796,0.5354330708661418
691,3,55,68827.03354600017,0.6141732283464567
692,5,48,68900.56573000038,0.7165354330708661
693,6,41,69077.85914699707,0.6456692913385826
694,5,49,69078.68503099962,0.889763779527559
695,4,53,69082.42124800017,0.889763779527559
696,3,55,69089.18321699821,1
697,2,60,69094.98025399807,0.6614173228346457
698,4,52,69103.7169049996,0.7716535433070866
699,5,48,69105.5956229975,0.8661417322834646
700,4,53,69234.33126199961,0.6141732283464567
701,5,49,69248.82553899806,0.7480314960629921
702,4,54,69263.33490099933,0.5984251968503937
703,2,62,69277.83672199803,0.48031496062992124
704,5,50,69292.38454199731,0.7559055118110236
705,1,64,69411.52981399864,0.49606299212598426
706,2,62,69424.74081899854,0.7165354330708661
707,4,54,69444.25630799742,0.6771653543307087
708,5,50,69452.82193399908,0.7874015748031497
709,6,40,69468.4011270001,0.18110236220472442
710,5,50,69575.37280899851,0.9212598425196851
711,6,43,69585.90268099942,0.33858267716535434
712,2,62,69672.80516299797,0.6692913385826772
713,3,55,69691.2939319991,0.84251968503937
714,4,54,69696.79063999865,0.8582677165354331
715,6,40,69723.55169199727,0.2992125984251969
716,4,55,69837.49165399786,0.9921259842519685
717,6,43,69838.81491699867,0.3228346456692913
718,3,55,69846.9444959992,0.8267716535433071
719,2,62,69848.26471599808,0.8346456692913385
720,4,54,69858.31064599915,0.9763779527559056
721,1,64,70193.8777539981,0.6929133858267716
722,2,62,70207.40949299943,0.889763779527559
723,3,55,70218.27876099997,1
724,4,54,70229.22171499886,0.8661417322834646
725,5,50,70241.50479200034,0.7874015748031497
726,6,40,70257.74897899828,0.3464566929133858
727,4,54,70485.04665200016,0.7795275590551181
728,5,50,70624.29859399708,0.889763779527559
729,4,55,70630.05446500028,0.8976377952755905
730,3,62,70635.95458099735,0.937007874015748
731,3,55,70641.9676359983,0.937007874015748
732,4,54,70643.78713800033,0.905511811023622
733,1,64,70647.73524499833,0.3700787401574803
734,6,40,70668.19428599774,0.07874015748031496
735,2,63,70859.95369599914,0.6771653543307087
736,4,55,70862.28563899931,0.7401574803149606
737,5,51,70866.46417099837,0.6141732283464567
738,5,51,70868.34937700041,0.5669291338582677
739,2,64,70874.56014000054,0.6614173228346457
740,4,56,70876.2637439977,0.6456692913385826
741,6,40,70887.72281300044,0.07874015748031496
742,2,64,70891.24373899904,0.5354330708661418
743,5,52,70903.0580869985,0.4330708661417323
744,1,64,70970.59290899779,0.3779527559055118
745,2,64,70983.74379799861,0.8188976377952756
746,3,69,70996.53234300058,1
747,3,55,71004.70728899745,1
748,4,57,71008.26527599929,0.8267716535433071
749,4,56,71020.14596599838,0.8110236220472441
750,5,52,71021.10073099902,0.8740157480314961
751,6,45,71079.42392999757,0.07874015748031496
752,5,53,71144.76570099941,1
753,4,57,71153.839710998,1
754,3,56,71159.21503999925,1
755,5,52,71164.26907499772,0.968503937007874
756,2,65,71165.99298199799,0.9921259842519685
757,1,90,71173.306941997,0.5354330708661418
758,1,89,71178.78773199845,0.5905511811023622
759,2,64,71180.70980599805,0.9921259842519685
760,3,55,71182.54554699888,1
761,4,56,71184.49834099738,0.9291338582677166
762,6,45,71185.41054999878,0.07874015748031496
763,1,88,71193.33490699864,0.5039370078740157
764,1,65,71531.741761999,0.5196850393700787
765,1,64,71541.54926299816,0.5590551181102362
766,2,64,71542.93726799733,0.8818897637795275
767,3,55,71553.36379299843,0.9448818897637795
768,4,56,71561.99098599973,0.7874015748031497
769,5,52,71570.98928699997,0.8740157480314961
770,6,40,71586.36714399836,0.3543307086614173
771,2,63,71702.13661199887,0.6850393700787402
772,4,55,71715.70125499784,0.6614173228346457
773,5,51,71717.6887309979,0.7952755905511811
774,2,62,71759.27831499939,0.6535433070866141
775,5,50,71761.09641699804,0.7716535433070866
776,4,54,71788.27730199919,0.5826771653543307
777,2,62,71805.87673499758,0.5511811023622047
778,3,55,71822.1475529972,0.8110236220472441
779,4,54,71830.09904699793,0.6456692913385826
780,6,43,71962.50447199782,0.33858267716535434
781,5,50,71963.30257299996,0.7716535433070866
782,4,54,71968.7044559978,0.9448818897637795
783,3,55,71974.09767699719,0.8110236220472441
784,1,64,71993.16898799952,0.07874015748031496
785,6,59,72165.50638099943,0.29133858267716534
786,2,61,72209.10186099718,0.3228346456692913
787,3,76,72238.09624999922,0.6614173228346457
788,2,60,72243.97622600009,0.5433070866141733
789,3,55,72252.61130999934,0.6929133858267716
790,1,64,72256.22426499831,0.5984251968503937
791,2,61,72342.16161699806,0.47244094488188976
792,2,60,72426.81478799932,0.48031496062992124
793,6,40,72497.07352299811,0.7086614173228346
794,5,49,72498.86755099942,0.9291338582677166
795,4,52,72504.25091599755,0.952755905511811
796,3,70,72505.51995999922,1
797,5,48,72513.77150599728,0.9212598425196851
798,3,55,72516.03029399848,1
799,2,60,72517.8564079979,0.7952755905511811
800,1,64,72525.60641200034,0.3779527559055118
801,5,48,72780.50803699807,0.9212598425196851
802,4,53,72786.69873800027,0.9448818897637795
803,6,40,72787.71002400026,0.31496062992125984
804,3,55,72793.53756399723,1
805,2,60,72801.13224899833,0.9763779527559056
806,4,52,72804.01765900024,0.905511811023622
807,1,64,72808.07671100047,0.8267716535433071
808,6,40,73049.52058499839,0.8031496062992126
809,4,62,73052.98685299931,0.7637795275590551
810,5,45,73055.16363599963,0.984251968503937
811,4,52,73069.21314200008,0.8582677165354331
812,3,55,73070.1303019996,0.7795275590551181
813,3,56,73137.79484899715,0.6850393700787402
814,3,57,73155.13254100006,0.6771653543307087
815,6,49,73304.66778699702,0.5669291338582677
816,3,57,73312.38194199977,0.5669291338582677
817,5,41,73322.80630099922,0.952755905511811
818,6,40,73341.44489399841,0.6377952755905512
819,5,45,73413.5512469984,0.968503937007874
820,1,64,73684.06321899965,0.6062992125984252
821,2,60,73695.5025419993,0.6535433070866141
822,3,57,73706.74306799992,0.8188976377952756
823,6,40,73847.72125699965,0.3937007874015748
824,5,45,73865.71050099883,0.968503937007874
825,4,52,73888.5562109972,0.8031496062992126
826,3,57,73895.72902500004,0.84251968503937
827,2,60,73969.33560300022,0.6377952755905512
828,6,41,74119.64302900014,0.8110236220472441
829,5,66,74120.4573549985,0.8661417322834646
830,4,52,74126.33453200033,0.8818897637795275
831,3,57,74130.83549499788,0.8346456692913385
832,2,60,74136.27616299709,0.6299212598425197
833,6,40,74139.0380720004,0.7874015748031497
834,5,45,74182.58203299774,0.9133858267716536
835,3,57,74503.01217599917,0.6850393700787402
836,4,52,74509.9407939997,0.5984251968503937
837,5,45,74524.90539199789,0.8661417322834646
838,6,40,74547.15729599775,0.3228346456692913
839,6,40,74640.85406199956,0.6220472440944882
840,6,41,74904.5709940001,0.9921259842519685
841,5,46,74913.5990750001,1
842,4,52,74916.70638399955,1
843,5,45,74925.52147899914,1
844,3,57,74927.8896959986,1
845,6,40,74952.21904899881,0.889763779527559
846,6,40,75156.75694200036,0.6141732283464567
847,4,51,75183.83845199787,0.8976377952755905
848,3,55,75270.8923809987,0.8346456692913385
849,4,50,75289.73579199737,0.6850393700787402
850,6,40,75449.001312998,0.8346456692913385
851,5,46,75456.86057499915,0.7165354330708661
852,6,40,75693.67849099945,0.7165354330708661
853,5,46,75697.60787699852,0.15748031496062992
854,4,52,75788.72145999776,0.7480314960629921
855,5,61,75791.42645200045,0.18110236220472442
856,5,47,75808.74052299987,0.7086614173228346
857,6,43,75837.70257300057,0.6377952755905512
858,4,52,76050.59470099877,0.44881889763779526
859,5,47,76084.00018300017,0.7401574803149606
860,6,42,76101.73247399871,0.6377952755905512
861,6,43,76142.97619799981,0.6692913385826772
862,6,43,76204.55431499795,0.8503937007874016
863,5,47,76211.86073399804,0.5826771653543307
864,6,44,76388.31755499996,0.7795275590551181
865,6,45,76449.29949200014,0.7401574803149606
866,6,44,76489.863994997,0.7716535433070866
867,6,43,76504.3806279973,0.7401574803149606
868,6,43,76733.41788299876,0.8188976377952756
869,5,47,76747.36486399706,0.5433070866141733
870,5,71,76992.37367899696,0.5984251968503937
871,4,49,77002.1991379981,0.11811023622047244
872,6,44,77006.29553099861,0.9212598425196851
873,4,52,77021.82104299936,0.5275590551181102
874,6,43,77026.74098999705,0.937007874015748
875,6,44,77268.51400699888,0.7007874015748031
876,5,49,77301.51353399924,0.14173228346456693
877,6,45,77303.44255999808,0.6377952755905512
878,6,44,77462.20403299958,0.5433070866141733
879,6,40,77532.46032599782,0.8818897637795275
880,4,51,77552.80450200007,0.2992125984251969
881,5,45,77573.17520200013,0.29133858267716534
882,4,52,77636.18253299865,0.3228346456692913
883,5,46,77797.32578800031,0.07874015748031496
884,3,56,77854.26934199859,0.7086614173228346
885,4,52,77873.32597999921,0.8346456692913385
886,5,70,77882.00864999817,0.23622047244094488
887,5,47,77901.71453400035,0.6614173228346457
888,6,44,77907.81098399748,0.8110236220472441
889,6,43,77932.69456499911,0.8267716535433071
890,5,47,78042.52934199758,0.2283464566929134
891,5,46,78071.52540599782,0.23622047244094488
892,3,56,78145.00056199904,0.889763779527559
893,4,52,78156.73771100046,0.8188976377952756
894,5,47,78178.97293100032,0.6141732283464567
895,6,42,78190.33486099943,0.41732283464566927
896,6,44,78245.69624599826,0.5590551181102362
897,6,45,78323.76436399863,0.6535433070866141
898,5,49,78332.72481099993,0.14173228346456693
899,4,50,78715.06187299747,0.5984251968503937
900,5,49,78737.97549099982,0.8031496062992126
901,6,45,78775.77845499763,0.7480314960629921
902,5,49,78864.22644299819,0.6456692913385826
903,6,45,78865.1320659992,0.7637795275590551
904,6,46,79115.1328220003,0.905511811023622
905,5,49,79119.90732599952,0.8818897637795275
906,3,55,79133.99901400044,0.5354330708661418
907,6,45,79145.35494299707,0.8346456692913385
908,6,45,79378.58635099838,0.8582677165354331
909,5,49,79391.99500599716,0.6299212598425197
910,4,50,79435.15658999968,0.07874015748031496
911,5,62,79488.64992299787,0.16535433070866143
912,4,50,79504.85839499743,0.4251968503937008
913,5,48,79520.70641699902,0.6535433070866141
914,5,54,79659.13732099943,0.3464566929133858
915,6,40,79662.35743200014,0.8818897637795275
916,5,47,79678.62960099956,0.5905511811023622
917,4,52,80018.4684550004,0.6614173228346457
918,5,52,80021.4041429972,0.25984251968503935
919,5,47,80044.1124229983,0.7165354330708661
920,6,43,80054.54092799846,0.7244094488188977
921,3,55,80294.12974099978,0.6377952755905512
922,4,53,80301.73461199956,0.6220472440944882
923,5,49,80331.61870299955,0.3700787401574803
924,6,45,80335.75111999744,0.44881889763779526
925,6,46,80461.43326099991,0.8661417322834646
926,6,45,80480.37550499794,0.8346456692913385
927,5,49,80486.32246499983,0.2677165354330709
928,4,54,80832.79983199827,0.07874015748031496
929,5,50,80841.76008599752,0.07874015748031496
930,5,60,80989.75112199696,0.15748031496062992
931,6,46,80990.487750998,0.8503937007874016
932,6,45,81017.26416800011,0.8267716535433071
933,3,55,81251.35480899917,0.12598425196850394
934,6,46,81263.95958099965,0.9763779527559056
935,4,54,81266.73432299867,0.33858267716535434
936,3,55,81282.4929620001,0.5433070866141733
937,6,45,81293.0671849972,0.7559055118110236
938,5,60,81516.11327899809,0.5433070866141733
939,4,54,81544.23140200015,0.07874015748031496
940,3,70,81626.8236169999,0.4409448818897638
941,3,55,81638.05757499722,0.6141732283464567
942,4,56,81641.21761899878,0.08661417322834646
943,6,44,81682.99908100016,0.7007874015748031
944,5,47,81802.46115000045,0.33070866141732286
945,3,57,81803.15390899705,0.07874015748031496
946,4,52,81821.71532999928,0.07874015748031496
947,6,40,81822.69837099739,0.5039370078740157
948,5,46,82039.9629709973,0.07874015748031496
949,3,57,82148.8288219989,0.7007874015748031
950,4,52,82160.9162599998,0.5984251968503937
951,6,43,82189.00897300045,0.6141732283464567
952,6,43,82316.14336499842,0.5984251968503937
953,5,43,82317.44917299875,0.3228346456692913
954,4,52,82326.03119199848,0.07874015748031496
955,2,61,82422.63305099914,0.5669291338582677
956,3,57,82435.28024899933,0.7007874015748031
957,4,76,82436.63036999715,0.7244094488188977
958,4,52,82448.013549998,0.5433070866141733
959,5,48,82461.60714199868,0.5433070866141733
960,6,44,82467.03586199874,0.4094488188976378
961,3,55,82468.91320799841,0.6456692913385826
962,6,45,82527.3482019984,0.4409448818897638
963,6,52,82559.0751589989,0.4015748031496063
964,6,46,82592.70776999983,0.9448818897637795
965,4,54,82604.85907099792,0.18110236220472442
966,6,45,82613.55788599758,0.8976377952755905
967,5,49,82619.39622799764,0.2992125984251969
968,4,54,82963.59760499763,0.33070866141732286
969,5,49,82981.24172299867,0.07874015748031496
970,5,46,83103.28949599716,0.08661417322834646
971,6,45,83112.33414999879,0.6614173228346457
972,5,43,83389.98859399726,0.6299212598425197
973,4,53,83392.9850459972,0.3700787401574803
974,6,45,83399.8741989999,0.7874015748031497
975,3,55,83663.86867699839,0.07874015748031496
976,5,45,83678.23256399788,0.07874015748031496
977,3,55,83768.49366599708,0.7007874015748031
978,4,50,83777.49025899902,0.5984251968503937
979,6,64,83790.16674800005,0.18110236220472442
980,4,72,83899.17317999789,0.07874015748031496
981,5,47,83900.05786899928,0.18110236220472442
982,6,63,83909.46207799789,0.30708661417322836
983,4,52,83919.49975899843,0.07874015748031496
984,3,56,83920.5054899976,0.07874015748031496
985,6,63,83921.40973699861,0.6377952755905512
986,5,68,83922.34620099771,0.6220472440944882
987,5,47,83948.53969500036,0.4645669291338583
988,6,40,83950.51099799821,0.7244094488188977
989,3,56,84045.05690499718,0.7165354330708661
990,4,72,84049.72832899875,0.3543307086614173
991,4,52,84059.09938200057,0.7480314960629921
992,5,47,84074.98799499808,0.7952755905511811
993,6,40,84092.70754699901,0.7401574803149606
994,6,41,84199.37346499864,0.7401574803149606
995,6,40,84224.33565999745,0.7559055118110236
996,2,61,84293.60837999775,0.5905511811023622
997,3,81,84295.808810999,0.3779527559055118
998,3,55,84310.87944799947,0.7086614173228346
999,4,52,84328.92633699885,0.5984251968503937
1000,5,47,84336.23630399961,0.7401574803149606
1001,6,43,84351.18471199894,0.48031496062992124
1002,4,55,84369.38239899973,0.5511811023622047
1003,5,50,84371.27922299987,0.7716535433070866
1004,4,55,84480.09356900002,0.49606299212598426
1005,6,43,84481.35992300013,0.8740157480314961
1006,2,62,84604.14596299961,0.6535433070866141
1007,3,81,84606.46602499764,0.3779527559055118
1008,3,76,84616.86244999873,0.8582677165354331
1009,4,55,84627.30905699937,0.7716535433070866
1010,3,55,84630.6839209974,0.8503937007874016
1011,5,50,84638.17212999857,0.7480314960629921
1012,2,78,84645.09018399986,0.5511811023622047
1013,6,43,84651.3684950005,0.4015748031496063
1014,6,44,84674.10793199815,0.49606299212598426
1015,5,52,84717.73226799996,0.7559055118110236
1016,6,45,84719.48278999844,0.49606299212598426
1017,6,45,84754.26669999797,0.6614173228346457
1018,2,64,85142.04491999772,0.5354330708661418
1019,3,81,85145.15503099756,0.33858267716535434
1020,3,60,85164.70593699705,0.5118110236220472
1021,4,57,85165.69645699929,0.6220472440944882
1022,6,60,85277.24787999978,0.44881889763779526
1023,5,50,85294.49092399955,0.7637795275590551
1024,5,52,85312.59564499851,0.6929133858267716
1025,6,45,85314.54932199995,0.6456692913385826
1026,6,46,85563.40792899937,0.8976377952755905
1027,5,53,85566.90961099957,1
1028,4,76,85567.80033500036,0.8976377952755905
1029,2,63,85585.5003459983,0.4645669291338583
1030,4,57,85588.32649599935,0.7165354330708661
1031,5,52,85590.18705899871,0.9921259842519685
1032,6,45,85592.06978899965,0.84251968503937
1033,3,79,85593.0036030004,0.5984251968503937
1034,3,77,85602.83620900009,0.7480314960629921
1035,5,51,85733.56574100035,0.8976377952755905
1036,6,43,85796.97511999984,0.6614173228346457
1037,5,48,85812.26742599756,0.8503937007874016
1038,4,52,85826.75425900015,0.6771653543307087
1039,5,47,85849.46829999899,0.7795275590551181
1040,3,55,85861.71470099725,0.23622047244094488
1041,3,56,85927.54131000038,0.8110236220472441
1042,4,51,85938.70849999803,0.5984251968503937
1043,5,46,85951.08997199713,0.48031496062992124
1044,5,47,85980.10743999839,0.4566929133858268
1045,4,52,86023.77453999725,0.5669291338582677
1046,6,39,86063.632571997,0.3779527559055118
1047,6,40,86082.98962499975,0.84251968503937
1048,5,47,86088.45702200051,0.8188976377952756
1049,3,56,86198.63057699695,0.7007874015748031
1050,4,51,86213.57975799765,0.5669291338582677
1051,4,52,86299.30190899904,0.4881889763779528
1052,6,40,86366.44256900036,0.8346456692913385
1053,5,65,86367.72533699695,0.6850393700787402
1054,5,47,86386.37233400004,0.7716535433070866
1055,3,58,86476.11337600028,0.8110236220472441
1056,4,54,86488.37621699931,0.6614173228346457
1057,5,49,86499.72566999713,0.7322834645669292
1058,6,43,86514.23201899888,0.6456692913385826
1059,4,55,86589.57182700033,0.6220472440944882
1060,5,50,86633.10161799745,0.6692913385826772
1061,6,43,86636.70370899854,0.6850393700787402
1062,3,55,86746.9368589991,0.9133858267716536
1063,4,56,86759.14865899904,0.7559055118110236
1064,5,51,86768.71191700047,0.7716535433070866
1065,6,44,86792.6936219992,0.6456692913385826
1066,4,57,86836.26212099989,0.7244094488188977
1067,6,45,86850.72947299705,0.5826771653543307
1068,6,46,86906.95422899807,0.905511811023622
1069,5,51,86918.32825799793,0.7795275590551181
1070,6,45,86937.88705199768,0.8110236220472441
1071,5,52,87012.78988400009,0.6535433070866141
1072,4,57,87280.75011499823,0.5196850393700787
1073,5,52,87292.416581,0.7244094488188977
1074,3,78,87680.181325999,0.07874015748031496
1075,3,55,87692.82750399725,0.25196850393700787
1076,5,53,87697.30773699848,0.9448818897637795
1077,4,58,87702.69602699773,1
1078,6,45,87707.42561999941,0.5590551181102362
1079,2,64,87715.86019999813,0.41732283464566927
1080,4,57,87721.51156399923,0.9763779527559056
1081,5,52,87723.33876899938,0.968503937007874
1082,3,60,87724.34192799847,0.6850393700787402
1083,5,51,87881.05173899748,0.8740157480314961
1084,5,50,87924.59058999884,0.8346456692913385
1085,5,49,87945.90361999872,0.8267716535433071
1086,4,53,87955.84812999732,0.7086614173228346
1087,3,55,87967.13551100038,0.7480314960629921
1088,2,59,87979.96054199757,0.2047244094488189
1089,5,48,87982.70218899779,0.7874015748031497
1090,4,52,88026.15319799952,0.6141732283464567
1091,5,47,88028.08440999797,0.7874015748031497
1092,2,60,88064.18536399724,0.7244094488188977
1093,3,82,88068.3035889997,0.31496062992125984
1094,3,56,88084.60382900012,0.7401574803149606
1095,4,52,88097.31775399996,0.7559055118110236
1096,5,47,88112.2755189972,0.7874015748031497
1097,6,40,88130.93677600045,0.49606299212598426
1098,6,41,88224.9593489978,0.5275590551181102
1099,6,40,88243.79197300004,0.6220472440944882
1100,3,56,88337.28530100052,0.5433070866141733
1101,4,52,88367.5833870002,0.7637795275590551
1102,5,47,88387.55321499775,0.6850393700787402
1103,6,57,88412.90716799995,0.5354330708661418
1104,6,40,88432.48559199856,0.6771653543307087
1105,6,40,88494.50968499877,0.8031496062992126
1106,5,49,88499.9892579981,0.9212598425196851
1107,4,52,88514.46087599834,0.7086614173228346
1108,5,48,88519.63826099745,0.8582677165354331
1109,3,57,88532.56030299963,0.44881889763779526
1110,4,53,88563.06679599948,0.6220472440944882
1111,3,57,88597.02222099804,0.6850393700787402
1112,4,54,88610.70852699777,0.5433070866141733
1113,5,49,88622.90761399709,0.6377952755905512
1114,6,43,88636.50577799854,0.4645669291338583
1115,4,55,88665.5878499987,0.5039370078740157
1116,5,50,88679.17893299818,0.6456692913385826
1117,6,43,88754.9698269977,0.6535433070866141
1118,3,55,88866.03639299938,0.25196850393700787
1119,4,55,88884.50448900039,0.5590551181102362
1120,5,50,88897.26637700005,0.7637795275590551
1121,4,56,88942.25736699809,0.5984251968503937
1122,6,44,88944.2089669974,0.5433070866141733
1123,5,51,88954.88106300036,0.7244094488188977
1124,4,57,88983.9193739972,0.5984251968503937
1125,5,52,88998.46078199698,0.7244094488188977
1126,6,45,89000.30737199995,0.6062992125984252
1127,5,52,89037.84535999876,0.8818897637795275
1128,4,57,89045.97773699788,0.7401574803149606
1129,6,45,89051.38961699777,0.6692913385826772
1130,3,55,89054.11032799748,0.48031496062992124
1131,4,57,89331.88080599939,0.5669291338582677
1132,3,55,89352.95339599907,0.4881889763779528
1133,3,55,89438.712657,0.5433070866141733
1134,4,57,89453.59894799913,0.8110236220472441
1135,5,52,89460.90714399907,0.8661417322834646
1136,6,45,89480.82422199877,0.6220472440944882
1137,6,45,89580.21366399771,0.7874015748031497
1138,6,46,89839.65725400049,0.8031496062992126
1139,5,53,89844.95696099839,0.937007874015748
1140,3,80,89848.17728599955,0.48031496062992124
1141,4,58,89851.29487700033,0.8582677165354331
1142,6,45,89855.53252099999,0.7637795275590551
1143,4,57,89869.06524999722,0.8582677165354331
1144,5,52,89870.96530000053,0.9291338582677166
1145,3,55,89871.93396200018,0.6141732283464567
1146,2,64,89873.18245300048,0.3937007874015748
1147,2,83,89912.62546600046,0.4251968503937008
1148,5,51,90100.45876799995,0.84251968503937
1149,4,56,90116.68467199706,0.7716535433070866
1150,6,44,90119.01699199734,0.6456692913385826
1151,3,55,90142.54772300046,0.16535433070866143
1152,5,50,90144.78477199737,0.7637795275590551
1153,5,49,90190.23253199703,0.7007874015748031
1154,3,55,90199.12453299912,0.6220472440944882
1155,4,54,90215.90117699816,0.6692913385826772
1156,5,48,90246.32235699755,0.6771653543307087
1157,6,41,90258.97573600014,0.07874015748031496
1158,5,57,90374.94982399949,0.889763779527559
1159,6,40,90379.58982899727,0.7480314960629921
1160,5,47,90382.84142699922,0.8661417322834646
1161,4,73,90383.83789,0.7086614173228346
1162,4,52,90390.94423899951,0.8582677165354331
1163,3,56,90399.17675700053,0.6771653543307087
1164,2,59,90733.49488099848,0.6456692913385826
1165,3,51,90738.7523269972,0.12598425196850394
1166,3,55,90753.24640100007,0.9291338582677166
1167,4,50,90768.3111749975,0.8031496062992126
1168,5,46,90784.75715199966,0.7244094488188977
1169,6,40,90799.57713699696,0.7795275590551181
1170,5,50,90930.33751300027,0.8661417322834646
1171,4,75,90931.05362599817,0.16535433070866143
1172,4,55,90938.75441300042,0.7480314960629921
1173,6,43,90971.89427099875,0.7165354330708661
1174,2,59,91013.07780599745,0.41732283464566927
1175,3,55,91027.18013299818,0.7559055118110236
1176,5,50,91052.58953299926,0.8346456692913385
1177,3,79,91146.01785099876,0.6614173228346457
1178,4,56,91199.05587500034,0.6850393700787402
1179,3,55,91206.75832699999,0.3779527559055118
1180,6,44,91208.09928199742,0.6062992125984252
1181,5,51,91219.60231000048,0.6299212598425197
1182,4,57,91233.18192700026,0.6299212598425197
1183,6,45,91234.99830199944,0.6062992125984252
1184,5,52,91262.17234700016,0.6299212598425197
1185,3,55,91537.47430799922,0.31496062992125984
1186,4,57,91551.3985289981,0.5196850393700787
1187,5,52,91562.22962999891,0.5748031496062992
1188,6,45,91703.4262729976,0.5826771653543307
1189,6,45,91952.48207699842,0.4251968503937008
1190,5,70,91962.28658499967,0.6535433070866141
1191,3,55,91968.14793199883,0.07874015748031496
1192,4,74,91970.46141399915,0.5905511811023622
1193,4,57,91987.71800000031,0.5275590551181102
1194,5,52,91989.58470499929,0.7165354330708661
1195,3,55,91992.63158999747,0.3858267716535433
1196,5,51,92103.94554300001,0.6062992125984252
1197,6,44,92119.266488,0.6771653543307087
1198,5,50,92132.80104200021,0.5669291338582677
1199,6,43,92162.7792549989,0.5826771653543307
1200,3,59,92206.74736900037,0.12598425196850394
1201,3,55,92220.36214800028,0.12598425196850394
1202,5,47,92222.06216199993,0.2677165354330709
1203,6,40,92227.5138240002,0.4566929133858268
1204,5,46,92249.32486399848,0.4251968503937008
1205,4,50,92254.32233299944,0.5196850393700787
1206,5,45,92277.88626199981,0.5196850393700787
1207,4,52,92292.38571599853,0.33070866141732286
1208,4,52,92336.47713999744,0.6377952755905512
1209,5,47,92338.34050699807,0.48031496062992124
1210,5,46,92350.91114199895,0.6299212598425197
1211,5,47,92394.0131729978,0.5905511811023622
1212,3,55,92468.39877399907,0.07874015748031496
1213,2,59,92479.23685599744,0.07874015748031496
1214,6,50,92480.50350300036,0.6141732283464567
1215,6,40,92494.20978799753,0.8818897637795275
1216,3,56,92497.0125990003,0.2047244094488189
1217,5,47,92497.93155899897,0.8188976377952756
1218,4,52,92501.45069499922,0.7874015748031497
1219,3,56,92507.73258299887,0.8031496062992126
1220,2,59,92513.18708599865,0.5590551181102362
